LON,LAT,DHW2020,CORAL_LOSS_BLEACH2020,CORAL_COVER2019,CORAL_COVER2020
149.043,-19.3258,3.17999992892146,-8.523199375,34.892989375,32.785933125
149.188,-19.3332,4.62999989651144,-9.416001875,28.722801875,26.669368125
149.2151,-19.3422,5.39999987930059,-11.43722,24.268976875,19.209085625
149.1585,-19.3516,3.18999992869794,-7.758436875,28.0848125,27.44764125
149.0255,-19.35,3.17999992892146,-3.4521575,23.2320975,26.6710375
149.0314,-19.3711,2.55999994277954,0,27.988826875,36.074496875
149.0971,-19.3592,2.58999994210899,0,25.2091825,32.65824125
149.1144,-19.3603,2.64999994076788,0,26.870234375,34.521733125
149.6834,-19.7409,1.69999996200204,0,21.144200625,27.82630125
149.6173,-19.7579,1.97999995574355,0,22.233641875,29.172136875
149.7296,-19.7551,2.38999994657934,0,24.693383125,32.31432375
149.654,-19.7581,2.01999995484948,0,23.165808125,30.561684375
149.6562,-19.7645,2.01999995484948,0,22.642743125,29.775358125
149.6594,-19.766,2.01999995484948,0,23.806928125,31.60385875
149.7252,-19.7684,2.38999994657934,0,23.63552625,31.209511875
149.6238,-19.7841,1.97999995574355,0,26.873074375,35.048405625
149.7621,-19.7832,2.93999993428588,0,22.666938125,30.121824375
146.4949,-18.6339,6.85999984666705,-11.6590575,21.116496875,14.691005
146.4892,-18.6582,7.48999983258545,-14.905994375,24.60286625,14.95842625
146.506,-18.6393,6.54999985359609,-9.4977125,23.15567125,19.37369875
146.4984,-18.5933,6.35999985784292,-9.35327875,20.244383125,16.590308125
146.331,-18.6825,9.40999978967011,-18.76623875,25.635093125,11.62415875
146.4337,-18.8123,8.96999979950488,-20.428531875,28.9453175,14.520966875
146.5632,-18.665,6.92999984510243,-12.84617375,24.107165,16.846034375
146.81,-19.1682,10.6499997619539,-22.6702575,25.49587375,9.797071875
146.8504,-19.1664,9.74999978207052,-24.86339,31.302293125,13.94904
146.8646,-19.1542,9.74999978207052,-22.776294375,28.363588125,12.689500625
146.881,-19.1215,9.30999979190528,-18.44752125,26.248091875,14.17984125
146.8822,-19.1172,9.30999979190528,-19.4137775,25.3900675,13.51103375
146.8622,-19.1113,9.30999979190528,-19.9778175,26.76987875,13.690648125
149.0716,-19.3727,2.58999994210899,0,24.8500025,32.517945
149.4162,-19.3414,8.48999981023371,-14.639293125,21.64075875,11.938731875
149.1849,-19.3689,3.18999992869794,-6.796079375,26.394805625,26.559048125
149.0366,-19.3949,2.55999994277954,0,27.04239375,35.35314375
149.4508,-19.4429,6.38999985717237,-9.926416875,19.732884375,15.253931875
149.226,-19.4591,2.13999995216727,0,21.867409375,29.03024125
149.6954,-19.7905,2.01999995484948,0,18.578339375,25.598658125
149.7053,-19.8055,2.45999994501472,0,19.772533125,26.672575
149.7215,-19.8029,2.45999994501472,0,24.476848125,31.7802575
149.616,-19.818,2.37999994680285,0,21.7080925,29.725569375
149.7326,-19.8378,2.45999994501472,0,18.440795625,24.9949225
146.555,-18.6776,6.92999984510243,-11.02406875,23.0061925,17.6783125
146.5116,-18.6767,6.80999984778464,-10.7171275,22.078111875,17.14410125
146.5761,-18.7169,7.17999983951449,-13.3782825,24.09954,16.198684375
146.8152,-19.1163,9.6999997831881,-22.218350625,28.565946875,13.429398125
146.8328,-19.1087,9.6999997831881,-24.61350125,28.486795625,11.0348925
146.7887,-19.1194,10.3099997695535,-22.075824375,22.7207725,8.282836875
146.8348,-19.1853,10.6499997619539,-22.99332625,24.56296625,8.320310625
146.8146,-19.1977,10.6499997619539,-24.26198375,25.82560125,8.29739625
146.7933,-19.2097,12.0899997297674,-24.3630725,25.355303125,8.190084375
147.0656,-19.1794,7.81999982520938,-22.005678125,36.349093125,21.309805625
149.1563,-19.4516,1.53999996557832,0,22.950629375,30.092728125
149.0538,-19.4988,1.66999996267259,0,25.498193125,33.2408475
149.7765,-19.8264,3.12999993003905,-4.907084375,21.493884375,23.791255
149.8949,-19.8457,3.62999991886318,-4.520959375,19.591569375,21.436374375
149.5997,-19.8592,2.82999993674457,0,23.0703025,31.545265
149.5813,-19.8727,2.82999993674457,0,19.273985,26.2005075
149.7188,-19.88,3.11999993026257,-5.422419375,17.737561875,17.834725
149.6976,-19.8956,2.78999993763864,0,20.841093125,28.2966925
146.6103,-18.7654,7.54999983124435,-13.2282425,22.40875875,15.272230625
146.6788,-18.7647,7.00999984331429,-13.156195,22.883944375,15.422241875
146.692,-18.7509,7.00999984331429,-12.083144375,21.019580625,14.30652875
146.6447,-18.7415,6.90999984554946,-10.703844375,20.25356875,15.205515625
146.5987,-18.6951,6.92999984510243,-10.435809375,20.851794375,15.7636875
146.5835,-18.6823,6.92999984510243,-12.599376875,22.218364375,15.43027
147.0628,-19.2464,8.46999981068075,-23.994945625,39.35284375,22.483720625
147.0629,-19.2732,8.75999980419874,-27.447919375,36.64179625,15.609999375
147.9277,-19.0327,4.63999989628792,-21.127899375,50.7174975,35.14328625
147.6366,-19.1413,5.70999987237155,-25.869576875,51.068143125,29.49527875
147.858,-19.3617,6.50999985449016,-25.155551875,53.70738,33.427504375
147.9428,-19.359,5.86999986879528,-24.545383125,55.847125,36.0220825
149.1193,-19.5001,1.68999996222556,0,24.92927375,32.575585
149.6323,-19.4602,7.32999983616173,-10.70195875,15.045289375,8.4972675
147.7591,-19.727,9.24999979324639,-23.644405,27.868199375,11.704249375
147.8958,-19.8536,10.1499997731298,-26.82788,33.702793125,12.248271875
148.3573,-19.725,7.41999983415008,-13.525438125,23.92749,16.43452625
149.8289,-19.9168,4.16999990679324,-6.30488375,17.596510625,16.563529375
149.7794,-19.9407,3.83999991416931,-4.800423125,17.579903125,18.23466
149.7917,-19.9276,3.83999991416931,-7.147471875,21.87514625,21.651745625
149.7452,-19.9435,3.64999991841614,-5.41061375,19.059249375,19.973431875
149.6239,-19.9652,4.29999990388751,-5.348596875,16.2792325,15.82317125
146.5501,-18.7688,7.59999983012676,-14.48165375,23.244161875,14.064770625
146.5207,-18.7742,7.48999983258545,-14.73032125,27.55327,17.1838625
146.666,-18.7771,7.00999984331429,-10.484524375,20.63460625,15.920435
146.5354,-18.7773,7.48999983258545,-16.516389375,26.47264875,15.106266875
146.5254,-18.8294,8.17999981716275,-17.7328225,25.188759375,13.69592125
147.8829,-19.4468,6.79999984800816,-30.299535625,55.943524375,29.2851525
148.0967,-19.0206,4.8199998922646,-18.704196875,49.064248125,36.23376
148.3407,-19.0153,5.13999988511205,-22.226438125,50.63507,34.11884125
148.4293,-19.036,5.91999986767769,-20.68865875,43.1168825,29.275840625
148.3041,-19.0473,5.13999988511205,-19.86292,51.14276875,36.40093125
148.1816,-19.0593,4.23999990522861,-13.54661375,49.70672125,42.148626875
148.0774,-19.0706,4.77999989315867,-21.966616875,51.040816875,34.66737875
148.3637,-19.7291,7.41999983415008,-16.681131875,29.286783125,19.27410125
148.3638,-19.9884,9.03999979794025,-19.058591875,24.18535375,9.87396125
149.7246,-20.0102,4.67999989539385,-5.85976625,15.535828125,14.0007425
149.755,-19.9975,4.36999990232289,-5.796506875,16.32562875,15.456345625
149.733,-19.9767,4.22999990545213,-6.06854125,15.630118125,13.890033125
150.0067,-19.7096,6.29999985918403,-14.344965625,21.69600375,12.96101625
146.5376,-18.843,8.17999981716275,-15.153060625,24.319605,15.3444075
146.6309,-18.9638,9.59999978542328,-19.449476875,25.260136875,12.08912875
146.6192,-18.9762,9.59999978542328,-15.975006875,22.66179375,12.5408375
146.6848,-18.9957,9.30999979190528,-18.686460625,23.580629375,11.025784375
147.1483,-18.5088,5.22999988310039,-10.92133375,21.796734375,16.873559375
147.1398,-18.5473,5.22999988310039,-9.479286875,24.066276875,20.72322125
148.2013,-19.0812,4.20999990589917,-18.317904375,50.325599375,37.14236625
148.2311,-19.0774,4.20999990589917,-14.230385,51.823365625,43.07886375
148.2468,-19.0932,4.20999990589917,-16.34466625,52.994720625,41.820785625
148.267,-19.0934,3.98999991081655,-13.093181875,51.99297125,43.90146875
148.287,-19.0956,3.98999991081655,-15.160745625,54.304940625,43.997051875
148.4611,-19.0831,5.06999988667667,-19.481778125,48.64021375,35.10558875
148.3225,-19.0961,3.99999991059303,-18.446669375,51.50350625,38.086700625
148.3063,-19.1044,3.30999992601573,-14.137379375,52.06125125,42.84335625
148.2981,-19.1944,3.06999993138015,-12.574166875,51.62141125,44.075755
148.979,-19.524,1.58999996446073,0,23.5993225,30.853529375
148.8815,-19.5305,1.87999995797873,0,27.22535,35.234950625
148.9434,-19.5386,1.78999995999038,0,22.945040625,30.286851875
148.9358,-19.5609,2.04999995417893,0,25.094090625,33.00322625
150.0855,-19.7562,5.83999986946583,-15.555440625,30.337925625,20.880905625
150.1234,-19.7859,6.46999985538423,-18.075334375,29.0928625,16.903370625
150.1529,-19.7989,7.09999984130263,-12.801400625,19.966786875,12.603331875
150.0976,-19.8138,4.48999989964068,-7.340029375,19.704414375,17.704493125
147.4455,-18.497,6.67999985069036,-10.848119375,22.97488,18.21971
147.4026,-18.5281,6.27999985963106,-13.625803125,24.407229375,16.583498125
147.2318,-18.5467,5.86999986879528,-11.92988125,26.705509375,21.30276875
147.1928,-18.5506,5.17999988421798,-14.3924875,32.8679525,24.780445625
147.4989,-18.5613,5.87999986857176,-14.92137625,25.580566875,16.75918875
147.053,-18.6311,4.20999990589917,-8.5289625,27.790384375,26.20604625
147.2984,-18.6246,5.39999987930059,-11.28310625,28.95527375,23.73742375
147.426,-18.6255,5.84999986924231,-11.722190625,25.919754375,20.296780625
148.3871,-19.1707,2.81999993696809,0,44.773280625,50.255549375
148.2958,-19.1453,3.35999992489815,-8.651225,50.965504375,47.032315625
148.3448,-19.1113,3.30999992601573,-14.43296125,49.96514375,40.77992
148.3848,-19.1205,3.16999992914498,-12.703065,46.226584375,39.60007
148.9442,-19.5787,2.04999995417893,0,26.631805,34.72282875
148.5547,-19.9965,8.3799998126924,-17.366915,25.38064875,13.5714425
149.2216,-19.5197,1.52999996580184,0,24.57662375,32.099259375
149.2309,-19.5313,1.52999996580184,0,23.739818125,30.49673875
149.0022,-19.528,1.69999996200204,0,24.878148125,33.014466875
150.0762,-19.823,4.48999989964068,-6.758745625,15.91557375,13.933118125
150.1833,-19.8283,5.99999986588955,-6.411029375,11.378184375,8.535146875
150.1008,-19.833,4.9399998895824,-6.94745375,17.30640125,15.025964375
150.2199,-19.8657,5.00999988801777,-2.98120375,9.708570625,9.1791825
150.2878,-19.8793,5.44999987818301,-8.057481875,14.99018875,12.02426125
150.2804,-19.8658,5.44999987818301,-6.6639975,16.216826875,14.247921875
150.2971,-19.8536,5.44999987818301,-5.258985625,11.485545625,10.210420625
147.1031,-18.6902,4.06999990902841,-0.084984375,0.759066875,1.00126125
147.2683,-18.7461,4.7099998947233,-3.139095625,14.10510125,10.96086125
147.5389,-18.4994,7.19999983906746,-12.628823125,21.95300125,14.873783125
147.5715,-18.5764,6.34999985806644,-12.68602625,23.805988125,16.6129525
147.8412,-18.5816,7.91999982297421,-13.83865625,20.86610625,11.89604875
147.5545,-18.6083,5.95999986678362,-14.04177125,26.202160625,17.1122125
148.4755,-19.1384,3.68999991752207,-15.32575,49.784273125,40.769676875
148.1886,-19.1219,3.7899999152869,-17.40742625,46.458235625,34.37534625
148.1804,-19.1315,3.7899999152869,-15.25254375,49.08404,39.57358375
148.1596,-19.1831,3.52999992109835,-12.895490625,53.679094375,45.89360625
148.0721,-19.1955,4.36999990232289,-15.74346125,51.056886875,40.848288125
149.0437,-19.539,1.69999996200204,0,25.587558125,33.27326125
149.0392,-19.5559,1.92999995686114,0,26.008251875,33.8428025
149.2729,-19.534,1.8399999588728,0,24.043191875,31.120978125
149.3664,-19.5321,2.53999994322658,0,24.948935,32.16340875
149.3953,-19.5329,2.53999994322658,0,24.36515625,31.415315625
149.3876,-19.5377,2.53999994322658,0,27.325014375,35.092940625
149.3897,-19.516,2.53999994322658,0,26.028765625,34.173229375
149.3912,-19.5351,2.53999994322658,0,27.878995625,35.65341625
150.3051,-19.8708,6.38999985717237,-8.2327975,14.688013125,10.6617925
150.2485,-19.8892,5.00999988801777,-4.01888375,9.25142625,8.138508125
150.293,-19.8934,5.44999987818301,-7.688373125,17.2385475,14.426600625
150.1626,-19.9027,3.34999992512167,-2.144550625,8.596605,9.4441825
150.1999,-19.9214,3.34999992512167,-2.184578125,10.657811875,11.005988125
147.6333,-18.6074,6.29999985918403,-11.473428125,23.007216875,17.27169625
147.598,-18.6416,5.95999986678362,-16.392239375,29.39389375,19.00500625
147.615,-18.6578,5.65999987348914,-11.87864625,25.134375,19.317153125
147.5657,-18.6576,5.739999871701,-10.202668125,23.42228375,18.018996875
147.5639,-18.6686,5.739999871701,-14.661465625,31.17159875,23.446135
147.7172,-18.6465,6.85999984666705,-12.505345,23.023559375,16.4189625
147.8569,-18.6939,7.18999983929098,-14.704799375,23.33327875,13.67470125
148.1833,-19.1969,3.52999992109835,-16.42312125,49.101430625,38.398040625
148.3498,-19.2787,2.30999994836748,0,53.77638125,57.702415625
148.0796,-19.2946,3.85999991372228,-18.90573125,56.993559375,42.891
149.3964,-19.5435,2.53999994322658,0,27.7638575,35.67489375
149.3978,-19.5281,2.53999994322658,0,24.16719,31.42259375
149.3754,-19.5448,2.53999994322658,0,25.878049375,33.352555625
149.3529,-19.5473,2.53999994322658,0,23.4936475,30.49858125
149.4338,-19.5483,2.90999993495643,0,25.138214375,32.61811125
149.2478,-19.5789,1.68999996222556,0,22.5683525,28.953156875
149.2372,-19.5886,1.68999996222556,0,23.50363625,30.196119375
149.4944,-19.5712,2.05999995395541,0,25.352975,33.1266075
150.2711,-19.9114,4.17999990656972,-6.29360625,16.74945,15.39640125
150.3138,-19.9257,4.4799998998642,-5.278619375,15.69409125,15.2322225
150.3311,-19.9375,4.4799998998642,-5.710705,13.918915625,12.955469375
150.1787,-19.9426,3.34999992512167,-2.58151,12.4269625,13.22900625
150.3348,-19.9449,4.4799998998642,-5.157006875,16.369643125,16.15247125
150.3492,-19.9541,3.31999992579222,-2.8883775,15.35077125,16.499930625
150.2074,-19.9563,2.80999993719161,0,8.35744875,11.3478275
147.5423,-18.7218,5.45999987795949,-9.375179375,19.948133125,15.80733125
147.889,-18.7208,6.46999985538423,-16.12245125,36.158358125,25.76954875
147.8416,-18.7315,6.2599998600781,-18.449368125,37.10328125,24.839116875
147.7084,-18.7698,5.31999988108873,-12.46510125,26.31159125,19.40040125
147.946,-18.7504,5.72999987192452,-14.09478625,34.822718125,26.334715625
147.9341,-18.7646,5.72999987192452,-14.704436875,31.621745,22.318116875
147.8735,-18.7741,5.68999987281859,-14.498803125,32.692569375,23.956431875
148.4359,-19.3216,2.47999994456768,0,48.32073625,53.836024375
148.338,-19.3669,3.25999992713332,-11.57486875,50.565340625,45.09852875
148.0894,-19.3834,4.89999989047647,-17.068473125,48.551538125,37.54108125
148.5639,-19.0316,7.65999982878566,-30.437855625,43.217829375,18.989285625
148.6921,-19.0864,7.22999983839691,-18.593391875,32.268170625,18.88191
148.6888,-19.1125,6.27999985963106,-20.387055625,37.474125,23.0878875
148.9068,-19.1193,7.41999983415008,-17.26169875,27.644718125,15.695134375
149.4135,-19.5892,2.01999995484948,0,26.17095875,33.992101875
149.4181,-19.6451,1.66999996267259,0,24.351665,31.546339375
149.3737,-19.6973,2.02999995462596,0,24.89892125,32.337506875
149.1835,-19.69,2.2399999499321,0,22.459889375,29.09245125
149.3028,-19.7504,3.12999993003905,-7.088988125,24.536463125,23.64313875
150.5905,-20.0531,4.00999991036952,-4.69146125,17.0656525,17.426840625
150.6053,-20.1051,3.47999992221594,-4.5112125,15.465326875,16.38781
150.6121,-20.0229,6.43999985605478,-8.489708125,15.698618125,11.252165
150.6127,-20.1031,3.47999992221594,-5.07543125,16.3709775,16.9528725
150.6154,-20.0784,5.01999988779426,-5.193149375,16.4495225,16.058085625
150.6215,-20.1055,3.47999992221594,-4.9927275,16.012623125,16.3940875
150.6338,-20.1096,3.47999992221594,-4.45830875,15.361061875,15.245158125
150.644,-20.0732,5.01999988779426,-7.44670875,15.804968125,13.531154375
150.6448,-20.0916,5.01999988779426,-7.327785,19.833560625,18.065953125
150.6628,-20.1433,4.30999990366399,-4.38110375,11.652458125,11.32136625
150.6763,-20.1553,3.58999991975725,-3.8790525,12.48384625,12.195825
150.6822,-20.1411,4.30999990366399,-5.093460625,13.24279,12.789305
149.8838,-21.4655,9.94999977760017,-32.59881125,39.518605625,13.066629375
149.6643,-21.4714,9.9299997780472,-32.92708125,41.971373125,13.298544375
149.9247,-21.4762,9.9299997780472,-33.874954375,40.420111875,12.376910625
149.9112,-21.4816,9.9299997780472,-33.485071875,39.539601875,11.713759375
150.9543,-20.7679,3.79999991506338,-7.321751875,22.618043125,21.51144625
150.9075,-20.7688,4.32999990321696,-7.554715,21.398728125,19.761896875
150.8964,-20.7804,4.26999990455806,-8.239051875,22.420195,20.5472375
150.8141,-20.7983,5.01999988779426,-13.808743125,32.2589875,27.3135
150.8935,-20.8062,4.99999988824129,-11.0856625,23.447233125,19.005085625
150.9861,-20.8635,4.36999990232289,-7.695573125,24.86144375,24.243695
150.9532,-20.8871,4.36999990232289,-9.01662375,24.046961875,22.329444375
150.6232,-20.9046,8.29999981448054,-20.89477,28.369836875,15.251559375
151.0034,-20.8321,3.91999991238117,-10.387245625,29.20877,27.881234375
152.1759,-20.9209,8.68999980576336,-33.268360625,50.026174375,20.09651625
152.2118,-20.9163,8.8399998024106,-40.0548325,48.913016875,13.578645625
152.2227,-20.9204,8.8399998024106,-33.09244125,49.822445625,20.295684375
152.229,-20.941,8.8399998024106,-35.13911625,45.0719025,14.60469125
152.2346,-20.9223,8.8399998024106,-33.285255625,51.349659375,21.84774375
152.2462,-20.9252,8.8399998024106,-34.615191875,44.793069375,15.113844375
152.2585,-20.9328,9.20999979414046,-37.016469375,52.633743125,19.124834375
152.3273,-20.9643,8.86999980174005,-32.87658,42.7070975,15.247145625
148.5447,-20.0749,9.59999978542328,-20.6378575,27.157378125,11.58114375
148.5542,-20.0724,9.2999997921288,-20.42704,27.36246125,11.304259375
148.5551,-20.094,9.2999997921288,-23.335439375,33.810045625,16.056881875
148.6651,-20.2115,9.22999979369342,-25.8917,34.821374375,13.381386875
149.9204,-21.4895,9.9299997780472,-34.59730875,41.657715,12.50486125
149.8933,-21.4941,9.94999977760017,-33.2439575,40.55131625,12.79872625
149.9297,-21.4953,9.9299997780472,-32.649291875,38.297366875,11.046141875
149.9135,-21.4996,9.9299997780472,-30.181065,39.63166375,15.34059375
150.5352,-20.9408,8.93999980017543,-18.52202,22.53827375,9.496504375
150.5285,-20.9837,8.96999979950488,-20.82710875,25.3213,10.56519375
150.521,-21.0117,8.95999979972839,-19.525875625,24.988449375,11.716648125
150.659,-20.9522,7.87999982386827,-17.682774375,24.38712875,13.250198125
150.918,-20.9645,5.65999987348914,-12.075404375,23.14398,18.28276875
150.5148,-20.1842,2.16999995149672,0,8.103678125,10.9256775
150.5562,-20.3598,2.4699999447912,0,10.93468,14.770725625
150.5597,-20.3252,2.30999994836748,0,7.8364475,10.313575625
150.5626,-20.3202,2.30999994836748,0,7.727203125,10.13384375
150.5777,-20.4429,2.6399999409914,0,19.771151875,25.87306
150.5852,-20.2108,2.16999995149672,0,12.832925,18.35923375
150.5898,-20.4495,2.6399999409914,0,17.916843125,23.649
150.5948,-20.3776,2.4699999447912,0,10.753804375,14.27224125
150.6017,-20.587,4.07999990880489,-6.633954375,22.435094375,21.699399375
148.6743,-20.1864,9.21999979391694,-27.6763275,36.7671075,15.012396875
148.7758,-20.2596,8.55999980866909,-16.32471625,25.037985,11.65825375
148.7892,-20.2757,8.55999980866909,-21.078970625,28.97954875,11.3510275
150.0818,-21.0259,7.749999826774,-20.355655,30.662485625,17.3605025
150.2562,-21.0655,8.67999980598688,-24.05849875,27.530084375,10.522019375
150.2389,-21.1151,8.48999981023371,-25.083365,30.22065375,13.300101875
150.5086,-21.0512,8.94999979995191,-22.1027,26.832306875,11.268085625
150.4547,-21.079,8.98999979905784,-18.666996875,23.73357625,10.677865
150.952,-20.9731,5.16999988444149,-14.38351625,34.61281,27.571295
151.0149,-20.5388,4.05999990925193,-7.08335625,25.78798125,25.56017375
151.0876,-20.5309,5.11999988555908,-9.7442975,24.39425375,22.025989375
151.0013,-20.6192,3.43999992311001,-6.0618275,21.624905625,22.082396875
151.0318,-20.64,3.43999992311001,-5.6757125,21.4697325,22.102116875
151.045,-20.6553,3.00999993272126,-7.6466225,24.58917,24.057319375
151.0141,-20.6788,3.00999993272126,-6.92285875,26.411939375,27.761805
150.995,-20.695,3.2699999269098,-7.284733125,25.814779375,26.0107
151.0362,-20.6852,3.00999993272126,-5.419366875,28.2865475,31.61104
151.0743,-20.6695,3.51999992132187,-8.793254375,25.4972425,24.2706475
150.606,-20.2727,2.32999994792044,0,11.41046125,15.79515125
150.6086,-20.3274,2.29999994859099,0,13.41462125,18.3968175
150.6302,-20.442,2.62999994121492,0,21.8601975,27.8245325
150.6315,-20.3726,2.16999995149672,0,20.441206875,29.3361875
150.6326,-20.3807,2.16999995149672,0,20.439088125,29.237299375
150.6353,-20.2691,2.32999994792044,0,11.21749625,15.4075625
150.6361,-20.3775,2.16999995149672,0,16.4772675,23.44709875
150.6374,-20.2386,2.37999994680285,0,12.808013125,17.422138125
150.6504,-20.4999,2.82999993674457,0,24.1548275,30.75620625
150.6771,-20.471,2.82999993674457,0,20.62496,26.63132125
150.6786,-20.481,2.82999993674457,0,20.356736875,26.1658525
148.7973,-20.2774,8.55999980866909,-16.727064375,24.778265625,11.72477875
148.8199,-20.3391,8.33999981358647,-20.559793125,29.470390625,13.129254375
148.9004,-20.4777,8.53999980911613,-17.578559375,28.46419125,13.978081875
148.9054,-20.5042,8.70999980531633,-21.050140625,33.692959375,15.819773125
150.4236,-21.0568,8.99999979883432,-24.823245,29.867361875,12.201468125
150.4896,-21.0409,9.01999979838729,-19.469125625,25.022855625,11.64021375
150.4815,-21.123,8.88999980129302,-18.008779375,23.11097,10.588729375
150.3094,-21.4678,8.48999981023371,-23.819120625,32.143844375,17.27563875
151.0886,-20.6931,3.51999992132187,-6.310825625,25.893655625,27.955528125
151.063,-20.691,3.51999992132187,-8.3785425,26.74276125,26.470879375
151.111,-20.7171,3.5599999204278,-5.97733125,25.12315,26.499396875
151.1536,-20.7178,3.98999991081655,-9.811600625,26.924605625,24.89230125
151.1513,-20.7333,3.98999991081655,-6.929080625,24.568680625,24.938775625
151.0171,-20.7413,3.29999992623925,-5.387666875,23.55092375,24.98806875
150.9949,-20.7026,3.75999991595745,-7.9618225,23.70283625,22.114210625
151.0414,-20.7185,3.29999992623925,-6.9666475,24.00900875,23.49994875
151.0482,-20.7247,3.29999992623925,-6.848176875,23.68722,23.314643125
150.6809,-20.246,3.18999992869794,-2.89710625,16.07002125,19.448555
150.6901,-20.4803,2.82999993674457,0,23.20484,30.051043125
150.6932,-20.4688,2.82999993674457,0,22.9399025,29.14821375
150.7,-20.1798,4.58999989740551,-6.485381875,16.428080625,15.0694175
150.7073,-20.4668,2.48999994434416,0,23.904028125,30.764279375
150.7156,-20.5283,3.28999992646277,-5.25237375,20.40328875,21.527288125
150.7201,-20.4694,2.48999994434416,0,23.32936875,29.791246875
150.7221,-20.6263,4.19999990612268,-6.031803125,19.65261875,20.168501875
150.7241,-20.2291,3.59999991953373,-4.613090625,15.369054375,16.325496875
148.9167,-20.5346,8.70999980531633,-12.041143125,17.681858125,7.82326
148.9335,-20.3205,7.85999982431531,-7.497619375,12.0304725,6.53375625
149.9827,-20.3069,7.10999984107912,-10.20201125,18.46481125,12.16843375
150.126,-20.5702,8.80999980308115,-16.48203,25.80828625,13.42359125
150.2419,-20.5156,7.29999983683228,-14.175255,22.97298875,13.2725025
150.3814,-20.5342,5.60999987460673,-9.448115,20.984685625,16.31096375
151.0681,-20.806,3.27999992668629,-8.296709375,27.911415,27.25101125
151.0578,-20.8819,3.56999992020428,-7.81153875,26.184623125,26.199996875
151.0873,-20.8049,3.27999992668629,-5.17836875,25.402411875,27.591494375
151.1979,-20.7655,3.53999992087483,-5.74546625,27.436890625,29.769755
151.1971,-20.7775,3.53999992087483,-4.889099375,19.60370875,20.312025
151.1571,-20.7995,3.53999992087483,-6.70524125,22.94598375,22.697379375
151.0028,-20.8166,3.91999991238117,-7.99999,23.776640625,22.75452125
150.7323,-20.2186,3.59999991953373,-3.07739125,15.0295525,17.06516125
150.7337,-20.4655,2.48999994434416,0,16.4381825,22.096380625
150.737,-20.4247,2.47999994456768,0,21.610075,27.705159375
150.7375,-20.2263,3.59999991953373,-3.970169375,12.732085,13.419301875
150.7377,-20.4325,2.47999994456768,0,22.771935,28.809125
150.7464,-20.3547,2.50999994389713,0,19.702554375,28.19869125
150.7474,-20.4142,2.47999994456768,0,21.762633125,27.56684
150.7556,-20.4433,2.34999994747341,0,25.274655,32.41972125
150.7607,-20.4205,2.34999994747341,0,30.81070375,39.03859125
150.7641,-20.4025,2.34999994747341,0,25.502693125,32.670785625
149.0686,-20.2857,7.59999983012676,-12.827340625,20.49961125,12.20726375
150.3815,-20.6018,6.06999986432493,-12.0365475,24.006723125,17.03709375
150.4344,-20.6033,5.83999986946583,-10.52419,22.685661875,17.424719375
150.3896,-20.6443,6.06999986432493,-11.27749875,23.38942375,17.037476875
151.1858,-20.8688,2.91999993473291,0,30.527165625,37.9448425
151.2294,-20.8425,3.56999992020428,-7.26736375,28.612189375,28.043953125
151.248,-20.8684,2.85999993607402,0,27.194883125,34.380930625
151.2394,-20.9286,3.07999993115664,-7.123488125,27.167268125,27.476736875
150.7662,-20.1585,5.97999986633658,-5.223990625,12.68141625,11.07446
150.7697,-20.4039,2.34999994747341,0,28.411266875,36.853341875
150.7701,-20.2029,5.05999988690019,-6.8971925,14.055086875,11.95107875
150.7728,-20.7009,4.72999989427626,-11.2362925,27.919,24.556213125
150.7782,-20.4565,2.48999994434416,0,21.30819875,29.203540625
150.7798,-20.7052,4.72999989427626,-10.358755,23.03485,19.007723125
150.7798,-20.5759,3.30999992601573,-4.17573625,16.57004375,17.41377
150.4502,-20.6489,5.66999987326562,-12.8793475,24.51639,16.95701375
150.4516,-20.6841,6.17999986186624,-9.978484375,18.612178125,14.638145625
150.4511,-20.6759,6.17999986186624,-8.89483875,15.76155625,11.247008125
150.4466,-20.6847,6.29999985918403,-11.148373125,19.6079725,14.957130625
150.4489,-20.6894,6.29999985918403,-13.736196875,24.314828125,18.893583125
150.4567,-20.6896,6.17999986186624,-12.700379375,23.81367875,19.435374375
150.4611,-20.6906,6.17999986186624,-14.991845625,24.9488475,18.437775625
151.1914,-20.9011,3.18999992869794,-6.47597625,26.139600625,26.21140875
151.0428,-20.9151,4.65999989584088,-9.460965625,26.1162875,23.983754375
151.3342,-20.8399,4.48999989964068,-8.923899375,23.36922625,20.621509375
151.3049,-20.8857,4.14999990724027,-10.550299375,31.159095625,27.552670625
151.2108,-20.9314,3.07999993115664,-6.775786875,28.32384,28.735058125
151.206,-20.8948,2.85999993607402,0,27.270976875,34.6633175
151.3263,-20.9424,3.63999991863966,-8.47736875,28.852156875,27.394875
150.7826,-20.414,2.34999994747341,0,23.2846825,30.205730625
150.7971,-20.2037,5.05999988690019,-4.8582775,13.229434375,12.390728125
150.7983,-20.5606,3.30999992601573,-6.165036875,21.85296125,22.982501875
150.8034,-20.3007,3.87999991327524,-5.6347025,15.088048125,14.937970625
150.8419,-20.5908,2.98999993316829,0,21.3572475,29.337880625
150.8419,-20.2476,6.029999865219,-7.2894125,14.725711875,11.57054375
150.8516,-20.2631,5.87999986857176,-7.05747875,13.07949125,10.4505275
150.8756,-20.5936,2.97999993339181,0,23.949928125,31.76008625
150.879,-20.5836,2.97999993339181,0,22.178718125,29.557593125
